standard,554,55,499,7,284,194,7,1
standard,554,110,444,7,219,266,3,2
standard,554,166,388,7,205,156,3,3
standard,554,221,333,7,217,139,2,1
standard,554,277,277,7,128,130,3,1
standard,554,332,222,7,112,109,3,1
standard,554,387,167,7,85,88,3,1
standard,554,443,111,7,50,45,4,1
standard,554,498,56,7,30,25,3,2
cross,554,55,499,7,286,296,1,4
cross,554,110,444,7,210,248,1,6
cross,554,166,388,7,199,206,1,6
cross,554,221,333,7,144,196,2,7
cross,554,277,277,7,139,93,1,5
cross,554,332,222,7,106,85,2,5
cross,554,387,167,7,84,61,2,7
cross,554,443,111,7,46,60,2,8
cross,554,498,56,7,26,21,2,7
compare,554,55,499,7,261,235,499,1,297,288
compare,554,110,444,7,198,214,444,2,45,210
compare,554,166,388,7,264,197,388,1,40,174
compare,554,221,333,7,200,152,333,1,33,150
compare,554,277,277,7,140,145,277,1,26,127
compare,554,332,222,7,145,115,222,1,21,100
compare,554,387,167,7,70,87,167,0,15,77
compare,554,443,111,7,47,59,111,1,10,50
compare,554,498,56,7,38,28,56,0,5,25
