standard,601,60,541,7,252,193,7,1
standard,601,120,481,7,209,304,3,2
standard,601,180,421,7,214,196,4,1
standard,601,240,361,7,176,130,2,1
standard,601,300,301,7,139,96,2,2
standard,601,360,241,7,118,105,3,1
standard,601,420,181,7,82,61,3,2
standard,601,480,121,7,61,56,4,2
standard,601,540,61,7,33,23,4,2
cross,601,60,541,7,298,200,0,4
cross,601,120,481,7,247,171,1,7
cross,601,180,421,7,194,150,1,8
cross,601,240,361,7,179,128,2,5
cross,601,300,301,7,162,117,1,6
cross,601,360,241,7,134,94,2,6
cross,601,420,181,7,90,112,2,6
cross,601,480,121,7,59,42,2,8
cross,601,540,61,7,36,43,2,7
compare,601,60,541,7,264,265,541,2,316,335
compare,601,120,481,7,225,243,481,2,54,242
compare,601,180,421,7,223,226,421,2,48,190
compare,601,240,361,7,160,177,361,1,34,164
compare,601,300,301,7,138,154,301,1,31,136
compare,601,360,241,7,117,126,241,0,21,110
compare,601,420,181,7,60,94,181,1,15,82
compare,601,480,121,7,67,65,121,1,10,55
compare,601,540,61,7,24,32,61,0,9,28
